Pass Index,Pass Time,Pass Distance,Ground Made Up,# Defenders Passed,Passer,Transition Index,Transition Trigger,Outcome,OutcomeMSG,OutcomeMSGaction,Team Id,Game Id
104,4.16,"(14.67, -12.45, 19.24)",[12.52  7.47  5.7  11.75  9.47],0.0,Jimmy Butler,12,SHOT,no shot,,,feb4d380-89ef-11e6-9eb6-a45e60e298d3,41e19d08-ff3c-4fd7-8032-8a37f7768f07
93,3.72,"(4.07, 6.84, 7.96)",[ 0.79 -0.51  2.05 -0.47  2.42],0.0,Victor Oladipo,14,SHOT,no shot,,,feb4d380-89ef-11e6-9eb6-a45e60e298d3,41e19d08-ff3c-4fd7-8032-8a37f7768f07
100,4.0,"(7.32, -2.42, 7.71)",[2.56 2.17 4.13 4.22 0.72],0.0,P.J. Tucker,15,SHOT,no shot,,,feb4d380-89ef-11e6-9eb6-a45e60e298d3,41e19d08-ff3c-4fd7-8032-8a37f7768f07
129,5.16,"(6.43, 7.16, 9.62)",[4.81 4.38 3.71 5.61 4.2 ],0.0,P.J. Tucker,16,SHOT,no shot,,,feb4d380-89ef-11e6-9eb6-a45e60e298d3,41e19d08-ff3c-4fd7-8032-8a37f7768f07
77,3.08,"(6.75, 7.78, 10.3)",[4.3  1.88 2.7  4.97 4.98],0.0,Kyle Lowry,17,SHOT,no shot,,,feb4d380-89ef-11e6-9eb6-a45e60e298d3,41e19d08-ff3c-4fd7-8032-8a37f7768f07
72,2.88,"(0.96, -0.71, 1.19)",[ 0.52 -0.2   0.07 -0.51  0.33],0.0,Max Strus,19,SHOT,no shot,,,feb4d380-89ef-11e6-9eb6-a45e60e298d3,41e19d08-ff3c-4fd7-8032-8a37f7768f07
102,4.08,"(5.95, 4.66, 7.56)",[3.02 1.39 3.22 3.87 1.7 ],0.0,Bam Adebayo,20,SHOT,no shot,,,feb4d380-89ef-11e6-9eb6-a45e60e298d3,41e19d08-ff3c-4fd7-8032-8a37f7768f07
72,2.88,"(2.72, -0.04, 2.72)",[1.62 1.14 1.58 1.38 1.2 ],0.0,P.J. Tucker,21,SHOT,no shot,,,feb4d380-89ef-11e6-9eb6-a45e60e298d3,41e19d08-ff3c-4fd7-8032-8a37f7768f07
98,3.92,"(11.5, -12.25, 16.8)",[6.01 5.98 7.24 7.57 4.81],0.0,Kyle Lowry,21,SHOT,no shot,,,feb4d380-89ef-11e6-9eb6-a45e60e298d3,41e19d08-ff3c-4fd7-8032-8a37f7768f07
174,6.96,"(0.55, -0.6, 0.81)",[-0.09  0.02  0.44  0.26  1.38],0.0,Bam Adebayo,21,SHOT,no shot,,,feb4d380-89ef-11e6-9eb6-a45e60e298d3,41e19d08-ff3c-4fd7-8032-8a37f7768f07
185,7.4,"(7.06, -3.06, 7.69)",[5.63 4.04 5.63 5.67 6.57],0.0,Duncan Robinson,22,SHOT,no shot,,,feb4d380-89ef-11e6-9eb6-a45e60e298d3,41e19d08-ff3c-4fd7-8032-8a37f7768f07
94,3.76,"(11.71, 7.26, 13.78)",[10.92  8.16  8.35  6.34  8.24],1.0,Jimmy Butler,23,SHOT,no shot,,,feb4d380-89ef-11e6-9eb6-a45e60e298d3,41e19d08-ff3c-4fd7-8032-8a37f7768f07
94,3.76,"(5.79, 3.57, 6.8)",[ 3.69 -0.42  0.53  2.55  3.02],0.0,Victor Oladipo,24,SHOT,no shot,,,feb4d380-89ef-11e6-9eb6-a45e60e298d3,41e19d08-ff3c-4fd7-8032-8a37f7768f07
114,4.56,"(0.01, -3.58, 3.58)",[-4.7  -7.47 -7.1  -4.45 -4.11],0.0,Gabe Vincent,24,SHOT,no shot,,,feb4d380-89ef-11e6-9eb6-a45e60e298d3,41e19d08-ff3c-4fd7-8032-8a37f7768f07
83,3.32,"(5.41, -8.25, 9.87)",[ 2.54 -0.33  1.84  3.4   2.22],0.0,Bam Adebayo,25,SHOT,no shot,,,feb4d380-89ef-11e6-9eb6-a45e60e298d3,41e19d08-ff3c-4fd7-8032-8a37f7768f07
181,7.24,"(2.18, 11.2, 11.41)",[-2.87  2.09 -1.12  1.1   1.6 ],0.0,Gabe Vincent,25,SHOT,no shot,,,feb4d380-89ef-11e6-9eb6-a45e60e298d3,41e19d08-ff3c-4fd7-8032-8a37f7768f07
96,3.84,"(0.8, -0.53, 0.96)",[ 0.34 -0.4  -0.12 -0.22  0.47],0.0,Max Strus,28,SHOT,no shot,,,feb4d380-89ef-11e6-9eb6-a45e60e298d3,41e19d08-ff3c-4fd7-8032-8a37f7768f07
105,4.2,"(12.95, -7.06, 14.75)",[ 7.3   7.46  5.71  7.85 11.36],0.0,Gabe Vincent,29,SHOT,no shot,,,feb4d380-89ef-11e6-9eb6-a45e60e298d3,41e19d08-ff3c-4fd7-8032-8a37f7768f07
109,4.36,"(15.3, 10.41, 18.51)",[13.89  6.14  8.09  8.16 12.95],0.0,Duncan Robinson,31,SHOT,no shot,,,feb4d380-89ef-11e6-9eb6-a45e60e298d3,41e19d08-ff3c-4fd7-8032-8a37f7768f07
117,4.68,"(18.28, 10.5, 21.08)",[15.42  9.49  7.85 12.86 11.94],0.0,Kyle Lowry,32,SHOT,no shot,,,feb4d380-89ef-11e6-9eb6-a45e60e298d3,41e19d08-ff3c-4fd7-8032-8a37f7768f07
80,3.2,"(2.19, 1.29, 2.54)",[0.74 0.54 1.   1.46 0.41],0.0,Jimmy Butler,33,SHOT,no shot,,,feb4d380-89ef-11e6-9eb6-a45e60e298d3,41e19d08-ff3c-4fd7-8032-8a37f7768f07
91,3.64,"(4.02, 3.77, 5.51)",[1.86 1.8  2.52 1.49 2.01],0.0,Jimmy Butler,34,SHOT,no shot,,,feb4d380-89ef-11e6-9eb6-a45e60e298d3,41e19d08-ff3c-4fd7-8032-8a37f7768f07
156,6.24,"(20.2, 8.13, 21.77)",[19.85 14.63 15.79 20.1  18.66],4.0,Jimmy Butler,37,REB,no shot,,,feb4d380-89ef-11e6-9eb6-a45e60e298d3,41e19d08-ff3c-4fd7-8032-8a37f7768f07
14,0.56,"(10.26, -2.95, 10.68)",[6.81 7.02 6.09 6.55 7.77],0.0,Max Strus,38,REB,shot,2.0,98.0,feb4d380-89ef-11e6-9eb6-a45e60e298d3,41e19d08-ff3c-4fd7-8032-8a37f7768f07
121,4.84,"(-0.91, 1.4, 1.67)",[-0.81 -1.73 -1.16 -1.51 -1.6 ],0.0,Kyle Lowry,38,REB,shot,2.0,98.0,feb4d380-89ef-11e6-9eb6-a45e60e298d3,41e19d08-ff3c-4fd7-8032-8a37f7768f07
39,1.56,"(5.25, 7.71, 9.33)",[ 1.68 -0.17  1.99  1.18  2.41],0.0,P.J. Tucker,39,REB,no shot,,,feb4d380-89ef-11e6-9eb6-a45e60e298d3,41e19d08-ff3c-4fd7-8032-8a37f7768f07
156,6.24,"(6.5, 16.01, 17.28)",[8.41 6.15 3.24 7.34 7.08],1.0,Max Strus,40,REB,no shot,,,feb4d380-89ef-11e6-9eb6-a45e60e298d3,41e19d08-ff3c-4fd7-8032-8a37f7768f07
179,7.16,"(10.12, -1.33, 10.21)",[10.68 10.27  8.84 10.59  9.74],2.0,Kyle Lowry,40,REB,no shot,,,feb4d380-89ef-11e6-9eb6-a45e60e298d3,41e19d08-ff3c-4fd7-8032-8a37f7768f07
110,4.4,"(-1.86, -0.6, 1.95)",[-3.2  -1.75 -3.69 -2.78 -2.41],0.0,Kyle Lowry,41,REB,no shot,,,feb4d380-89ef-11e6-9eb6-a45e60e298d3,41e19d08-ff3c-4fd7-8032-8a37f7768f07
141,5.64,"(-0.7, 1.03, 1.25)",[-0.8  -0.79 -1.27 -0.2  -1.09],0.0,Jimmy Butler,41,REB,no shot,,,feb4d380-89ef-11e6-9eb6-a45e60e298d3,41e19d08-ff3c-4fd7-8032-8a37f7768f07
157,6.28,"(1.0, -5.96, 6.04)",[ 0.52  0.01  0.4  -0.25  0.49],0.0,Caleb Martin,45,REB,no shot,,,feb4d380-89ef-11e6-9eb6-a45e60e298d3,41e19d08-ff3c-4fd7-8032-8a37f7768f07
189,7.56,"(-2.29, -12.31, 12.52)",[-3.14 -1.99 -3.5  -0.49 -2.45],0.0,Victor Oladipo,46,REB,no shot,,,feb4d380-89ef-11e6-9eb6-a45e60e298d3,41e19d08-ff3c-4fd7-8032-8a37f7768f07
20,0.8,"(4.77, -0.32, 4.78)",[3.61 3.45 2.59 2.79 2.67],0.0,Caleb Martin,49,REB,turnover,,,feb4d380-89ef-11e6-9eb6-a45e60e298d3,41e19d08-ff3c-4fd7-8032-8a37f7768f07
48,1.92,"(47.41, 3.16, 47.52)",[37.95 34.68 30.23 31.98 32.77],5.0,Kyle Lowry,49,REB,turnover,,,feb4d380-89ef-11e6-9eb6-a45e60e298d3,41e19d08-ff3c-4fd7-8032-8a37f7768f07
20,0.8,"(3.84, -7.25, 8.2)",[-0.05  0.13 -0.4   1.83  1.9 ],0.0,Duncan Robinson,50,REB,no shot,,,feb4d380-89ef-11e6-9eb6-a45e60e298d3,41e19d08-ff3c-4fd7-8032-8a37f7768f07
59,2.36,"(10.21, 10.42, 14.59)",[5.7  4.24 5.29 3.84 4.06],0.0,P.J. Tucker,51,REB,no shot,,,feb4d380-89ef-11e6-9eb6-a45e60e298d3,41e19d08-ff3c-4fd7-8032-8a37f7768f07
136,5.44,"(1.17, 0.81, 1.42)",[0.16 1.34 0.1  0.98 0.33],0.0,Bam Adebayo,51,REB,no shot,,,feb4d380-89ef-11e6-9eb6-a45e60e298d3,41e19d08-ff3c-4fd7-8032-8a37f7768f07
169,6.76,"(4.69, -5.9, 7.54)",[3.42 4.81 2.25 4.39 2.95],1.0,Max Strus,51,REB,no shot,,,feb4d380-89ef-11e6-9eb6-a45e60e298d3,41e19d08-ff3c-4fd7-8032-8a37f7768f07
37,1.48,"(1.25, -0.33, 1.29)",[0.28 0.14 0.28 0.68 0.39],0.0,Bam Adebayo,52,REB,no shot,,,feb4d380-89ef-11e6-9eb6-a45e60e298d3,41e19d08-ff3c-4fd7-8032-8a37f7768f07
100,4.0,"(8.21, 11.19, 13.88)",[3.81 4.43 4.   5.71 5.11],0.0,Kyle Lowry,52,REB,no shot,,,feb4d380-89ef-11e6-9eb6-a45e60e298d3,41e19d08-ff3c-4fd7-8032-8a37f7768f07
155,6.2,"(0.0, -1.32, 1.32)",[-0.95 -0.27 -1.51  0.5  -0.42],0.0,Jimmy Butler,52,REB,no shot,,,feb4d380-89ef-11e6-9eb6-a45e60e298d3,41e19d08-ff3c-4fd7-8032-8a37f7768f07
196,7.84,"(-0.1, -1.22, 1.22)",[-0.09 -0.11 -0.01 -0.14  0.71],0.0,Bam Adebayo,53,REB,no shot,,,feb4d380-89ef-11e6-9eb6-a45e60e298d3,41e19d08-ff3c-4fd7-8032-8a37f7768f07
19,0.76,"(29.85, 5.46, 30.35)",[20.59 20.15 18.45 23.73 17.76],0.0,P.J. Tucker,54,REB,no shot,,,feb4d380-89ef-11e6-9eb6-a45e60e298d3,41e19d08-ff3c-4fd7-8032-8a37f7768f07
81,3.24,"(16.71, -10.22, 19.59)",[ 9.68 13.15  6.21 10.23  9.4 ],0.0,Victor Oladipo,55,REB,shot,6.0,2.0,feb4d380-89ef-11e6-9eb6-a45e60e298d3,41e19d08-ff3c-4fd7-8032-8a37f7768f07
101,4.04,"(0.33, 6.37, 6.38)",[-3.34 -0.92 -4.3  -2.86 -1.95],0.0,Jimmy Butler,55,REB,shot,6.0,2.0,feb4d380-89ef-11e6-9eb6-a45e60e298d3,41e19d08-ff3c-4fd7-8032-8a37f7768f07
192,7.68,"(0.22, -2.1, 2.11)",[ 0.02  0.16 -0.16  1.73 -0.01],0.0,Caleb Martin,57,REB,no shot,,,feb4d380-89ef-11e6-9eb6-a45e60e298d3,41e19d08-ff3c-4fd7-8032-8a37f7768f07
16,0.64,"(3.1, 0.65, 3.17)",[3.07 1.89 1.74 2.01 2.02],0.0,Duncan Robinson,59,REB,turnover,,,feb4d380-89ef-11e6-9eb6-a45e60e298d3,41e19d08-ff3c-4fd7-8032-8a37f7768f07
60,2.4,"(15.35, -0.16, 15.35)",[ 9.82 13.14 10.1  12.28 11.67],1.0,Kyle Lowry,59,REB,turnover,,,feb4d380-89ef-11e6-9eb6-a45e60e298d3,41e19d08-ff3c-4fd7-8032-8a37f7768f07
137,5.48,"(nan, nan, nan)",,,Bam Adebayo,59,REB,turnover,,,feb4d380-89ef-11e6-9eb6-a45e60e298d3,41e19d08-ff3c-4fd7-8032-8a37f7768f07
82,3.28,"(0.92, 1.1, 1.43)",[-0.39  0.41 -0.31 -0.03  0.44],0.0,Jimmy Butler,60,REB,no shot,,,feb4d380-89ef-11e6-9eb6-a45e60e298d3,41e19d08-ff3c-4fd7-8032-8a37f7768f07
146,5.84,"(15.41, 8.58, 17.64)",[13.74 11.82 15.06 15.34 17.82],2.0,Duncan Robinson,60,REB,no shot,,,feb4d380-89ef-11e6-9eb6-a45e60e298d3,41e19d08-ff3c-4fd7-8032-8a37f7768f07
1,0.04,"(0.0, 0.0, 0.0)",[0. 0. 0. 0. 0.],0.0,Gabe Vincent,61,REB,shot,2.0,79.0,feb4d380-89ef-11e6-9eb6-a45e60e298d3,41e19d08-ff3c-4fd7-8032-8a37f7768f07
50,2.0,"(57.92, -5.34, 58.17)",[32.78 43.8  38.28 34.13 36.29],5.0,Gabe Vincent,62,REB,shot,1.0,57.0,feb4d380-89ef-11e6-9eb6-a45e60e298d3,41e19d08-ff3c-4fd7-8032-8a37f7768f07
48,1.92,"(0.21, 1.07, 1.09)",[-0.59 -0.39 -0.71 -1.11 -0.91],0.0,Haywood Highsmith,63,REB,no shot,,,feb4d380-89ef-11e6-9eb6-a45e60e298d3,41e19d08-ff3c-4fd7-8032-8a37f7768f07
6,0.24,"(15.34, -13.44, 20.39)",[14.14 -0.49  7.52  2.22 11.1 ],0.0,Derrick White,2,TO,turnover,,,feb4cb57-89ef-11e6-86b2-a45e60e298d3,41e19d08-ff3c-4fd7-8032-8a37f7768f07
61,2.44,"(4.97, 3.88, 6.31)",[3.75 1.76 0.8  0.39 1.99],0.0,Payton Pritchard,2,TO,turnover,,,feb4cb57-89ef-11e6-86b2-a45e60e298d3,41e19d08-ff3c-4fd7-8032-8a37f7768f07
119,4.76,"(0.0, 0.0, 0.0)",[0. 0. 0. 0. 0.],0.0,Derrick White,2,TO,turnover,,,feb4cb57-89ef-11e6-86b2-a45e60e298d3,41e19d08-ff3c-4fd7-8032-8a37f7768f07
8,0.32,"(-1.0, -0.74, 1.24)",[-0.3  -0.81 -0.61 -0.39 -0.63],0.0,Robert Williams III,4,TO,no shot,,,feb4cb57-89ef-11e6-86b2-a45e60e298d3,41e19d08-ff3c-4fd7-8032-8a37f7768f07
43,1.72,"(3.25, -4.86, 5.85)",[3.93 2.26 2.03 2.54 1.89],1.0,Al Horford,4,TO,no shot,,,feb4cb57-89ef-11e6-86b2-a45e60e298d3,41e19d08-ff3c-4fd7-8032-8a37f7768f07
76,3.04,"(12.79, 9.38, 15.86)",[ 3.93  7.21  7.46  9.68 10.09],0.0,Jaylen Brown,5,SHOT,no shot,,,feb4cb57-89ef-11e6-86b2-a45e60e298d3,41e19d08-ff3c-4fd7-8032-8a37f7768f07
54,2.16,"(6.21, 9.37, 11.24)",[0.5  3.22 1.05 2.21 2.5 ],0.0,Jayson Tatum,6,SHOT,no shot,,,feb4cb57-89ef-11e6-86b2-a45e60e298d3,41e19d08-ff3c-4fd7-8032-8a37f7768f07
52,2.08,"(17.46, -3.91, 17.89)",[12.66 11.28 12.65 13.4  15.52],2.0,Al Horford,7,SHOT,no shot,,,feb4cb57-89ef-11e6-86b2-a45e60e298d3,41e19d08-ff3c-4fd7-8032-8a37f7768f07
82,3.28,"(5.96, -1.37, 6.12)",[1.03 3.47 2.93 1.96 3.63],0.0,Jaylen Brown,8,SHOT,no shot,,,feb4cb57-89ef-11e6-86b2-a45e60e298d3,41e19d08-ff3c-4fd7-8032-8a37f7768f07
81,3.24,"(8.07, -6.18, 10.16)",[3.06 8.63 2.85 3.27 5.79],0.0,Al Horford,9,SHOT,no shot,,,feb4cb57-89ef-11e6-86b2-a45e60e298d3,41e19d08-ff3c-4fd7-8032-8a37f7768f07
126,5.04,"(7.26, -1.71, 7.46)",[ 0.37 -2.18  2.55  1.91  0.02],0.0,Grant Williams,10,SHOT,no shot,,,feb4cb57-89ef-11e6-86b2-a45e60e298d3,41e19d08-ff3c-4fd7-8032-8a37f7768f07
114,4.56,"(14.16, 15.77, 21.19)",[10.95  2.15  3.15  8.3   0.5 ],0.0,Jayson Tatum,11,SHOT,no shot,,,feb4cb57-89ef-11e6-86b2-a45e60e298d3,41e19d08-ff3c-4fd7-8032-8a37f7768f07
69,2.76,"(7.01, -8.96, 11.38)",[0.97 3.5  1.93 4.68 3.76],0.0,Al Horford,12,SHOT,no shot,,,feb4cb57-89ef-11e6-86b2-a45e60e298d3,41e19d08-ff3c-4fd7-8032-8a37f7768f07
66,2.64,"(9.7, 9.09, 13.29)",[-0.35  7.17  5.37  1.38  8.59],0.0,Grant Williams,14,SHOT,no shot,,,feb4cb57-89ef-11e6-86b2-a45e60e298d3,41e19d08-ff3c-4fd7-8032-8a37f7768f07
129,5.16,"(4.26, -15.87, 16.43)",[ 0.86  1.08 -0.11 -0.8   3.91],0.0,Marcus Smart,14,SHOT,no shot,,,feb4cb57-89ef-11e6-86b2-a45e60e298d3,41e19d08-ff3c-4fd7-8032-8a37f7768f07
119,4.76,"(21.89, -17.39, 27.96)",[10.22 21.6  16.35  4.07 18.52],0.0,Jayson Tatum,15,SHOT,no shot,,,feb4cb57-89ef-11e6-86b2-a45e60e298d3,41e19d08-ff3c-4fd7-8032-8a37f7768f07
64,2.56,"(26.09, 9.25, 27.68)",[13.36 14.72 17.23 23.58 29.06],2.0,Jaylen Brown,17,SHOT,no shot,,,feb4cb57-89ef-11e6-86b2-a45e60e298d3,41e19d08-ff3c-4fd7-8032-8a37f7768f07
103,4.12,"(17.33, -18.25, 25.17)",[13.35  8.3   9.28 11.93 15.23],0.0,Al Horford,18,SHOT,no shot,,,feb4cb57-89ef-11e6-86b2-a45e60e298d3,41e19d08-ff3c-4fd7-8032-8a37f7768f07
75,3.0,"(1.88, 0.13, 1.88)",[0.05 0.9  0.71 0.82 1.25],0.0,Robert Williams III,20,SHOT,no shot,,,feb4cb57-89ef-11e6-86b2-a45e60e298d3,41e19d08-ff3c-4fd7-8032-8a37f7768f07
106,4.24,"(9.06, 5.36, 10.53)",[4.58 7.28 4.61 6.5  7.03],0.0,Derrick White,20,SHOT,no shot,,,feb4cb57-89ef-11e6-86b2-a45e60e298d3,41e19d08-ff3c-4fd7-8032-8a37f7768f07
85,3.4,"(8.86, -4.42, 9.9)",[3.55 3.16 5.03 4.   7.28],0.0,Jaylen Brown,21,SHOT,no shot,,,feb4cb57-89ef-11e6-86b2-a45e60e298d3,41e19d08-ff3c-4fd7-8032-8a37f7768f07
99,3.96,"(22.63, 6.18, 23.46)",[12.24 15.58 15.24 19.94 17.98],1.0,Al Horford,23,SHOT,no shot,,,feb4cb57-89ef-11e6-86b2-a45e60e298d3,41e19d08-ff3c-4fd7-8032-8a37f7768f07
170,6.8,"(2.29, 1.62, 2.81)",[ 1.04  0.76 -0.09  1.76  1.95],0.0,Marcus Smart,24,SHOT,no shot,,,feb4cb57-89ef-11e6-86b2-a45e60e298d3,41e19d08-ff3c-4fd7-8032-8a37f7768f07
111,4.44,"(9.33, 8.49, 12.61)",[4.46 9.23 4.44 5.28 6.68],0.0,Jayson Tatum,25,SHOT,no shot,,,feb4cb57-89ef-11e6-86b2-a45e60e298d3,41e19d08-ff3c-4fd7-8032-8a37f7768f07
82,3.28,"(9.96, -13.21, 16.54)",[3.91 4.63 6.06 6.08 5.41],0.0,Robert Williams III,26,SHOT,no shot,,,feb4cb57-89ef-11e6-86b2-a45e60e298d3,41e19d08-ff3c-4fd7-8032-8a37f7768f07
100,4.0,"(1.8, -2.08, 2.75)",[0.61 0.93 0.36 0.24 0.16],0.0,Al Horford,27,SHOT,no shot,,,feb4cb57-89ef-11e6-86b2-a45e60e298d3,41e19d08-ff3c-4fd7-8032-8a37f7768f07
107,4.28,"(8.06, -6.45, 10.32)",[2.85 2.53 4.28 3.   6.2 ],0.0,Jaylen Brown,28,SHOT,no shot,,,feb4cb57-89ef-11e6-86b2-a45e60e298d3,41e19d08-ff3c-4fd7-8032-8a37f7768f07
137,5.48,"(11.56, 11.08, 16.01)",[11.19  3.1   2.58 10.5   8.73],0.0,Al Horford,29,SHOT,no shot,,,feb4cb57-89ef-11e6-86b2-a45e60e298d3,41e19d08-ff3c-4fd7-8032-8a37f7768f07
112,4.48,"(6.68, -11.97, 13.71)",[3.83 1.33 0.78 3.69 5.22],0.0,Robert Williams III,30,SHOT,no shot,,,feb4cb57-89ef-11e6-86b2-a45e60e298d3,41e19d08-ff3c-4fd7-8032-8a37f7768f07
124,4.96,"(8.92, 9.21, 12.82)",[7.15 2.06 6.05 6.49 7.53],0.0,Al Horford,31,SHOT,no shot,,,feb4cb57-89ef-11e6-86b2-a45e60e298d3,41e19d08-ff3c-4fd7-8032-8a37f7768f07
139,5.56,"(0.31, 0.56, 0.64)",[-0.45 -0.17  0.04  0.07  0.39],0.0,Jaylen Brown,32,SHOT,no shot,,,feb4cb57-89ef-11e6-86b2-a45e60e298d3,41e19d08-ff3c-4fd7-8032-8a37f7768f07
167,6.68,"(0.89, -1.69, 1.91)",[-0.68  0.    0.16  0.43  1.12],0.0,Al Horford,32,SHOT,no shot,,,feb4cb57-89ef-11e6-86b2-a45e60e298d3,41e19d08-ff3c-4fd7-8032-8a37f7768f07
50,2.0,"(2.26, 0.4, 2.3)",[2.03 1.   2.07 2.81 1.55],1.0,Al Horford,35,REB,no shot,,,feb4cb57-89ef-11e6-86b2-a45e60e298d3,41e19d08-ff3c-4fd7-8032-8a37f7768f07
67,2.68,"(-0.61, 0.13, 0.62)",[-0.75 -0.96 -0.64  0.19 -0.81],0.0,Marcus Smart,35,REB,no shot,,,feb4cb57-89ef-11e6-86b2-a45e60e298d3,41e19d08-ff3c-4fd7-8032-8a37f7768f07
185,7.4,"(3.94, 6.6, 7.69)",[-0.24  2.02  1.19  2.5   3.37],0.0,Al Horford,35,REB,no shot,,,feb4cb57-89ef-11e6-86b2-a45e60e298d3,41e19d08-ff3c-4fd7-8032-8a37f7768f07
36,1.44,"(0.0, 0.0, 0.0)",[-0.87 -0.61 -0.86 -0.4  -1.22],0.0,Robert Williams III,36,REB,no shot,,,feb4cb57-89ef-11e6-86b2-a45e60e298d3,41e19d08-ff3c-4fd7-8032-8a37f7768f07
65,2.6,"(1.1, -7.07, 7.16)",[-4.42 -4.24 -5.96 -2.45 -6.9 ],0.0,Jayson Tatum,36,REB,no shot,,,feb4cb57-89ef-11e6-86b2-a45e60e298d3,41e19d08-ff3c-4fd7-8032-8a37f7768f07
1,0.04,"(0.0, 0.0, 0.0)",[0. 0. 0. 0. 0.],0.0,Al Horford,37,REB,no shot,,,feb4cb57-89ef-11e6-86b2-a45e60e298d3,41e19d08-ff3c-4fd7-8032-8a37f7768f07
27,1.08,"(0.37, -0.86, 0.94)",[-0.47  0.01 -0.58 -0.29 -0.6 ],0.0,Al Horford,38,REB,no shot,,,feb4cb57-89ef-11e6-86b2-a45e60e298d3,41e19d08-ff3c-4fd7-8032-8a37f7768f07
167,6.68,"(13.7, 0.39, 13.71)",[10.91 11.79  8.18 10.09 11.05],4.0,Marcus Smart,38,REB,no shot,,,feb4cb57-89ef-11e6-86b2-a45e60e298d3,41e19d08-ff3c-4fd7-8032-8a37f7768f07
27,1.08,"(0.9, -13.4, 13.43)",[-4.09 -3.62 -2.53 -1.82 -3.09],0.0,Robert Williams III,39,REB,no shot,,,feb4cb57-89ef-11e6-86b2-a45e60e298d3,41e19d08-ff3c-4fd7-8032-8a37f7768f07
136,5.44,"(-4.89, 7.98, 9.36)",[-4.91 -5.39 -5.45 -7.61 -5.35],0.0,Jaylen Brown,39,REB,no shot,,,feb4cb57-89ef-11e6-86b2-a45e60e298d3,41e19d08-ff3c-4fd7-8032-8a37f7768f07
46,1.84,"(15.19, 8.11, 17.22)",[11.64  5.11  5.53  5.18  6.79],0.0,Jayson Tatum,40,REB,shot,1.0,100.0,feb4cb57-89ef-11e6-86b2-a45e60e298d3,41e19d08-ff3c-4fd7-8032-8a37f7768f07
102,4.08,"(13.34, -19.03, 23.24)",[7.76 5.76 5.77 8.47 8.72],1.0,Jaylen Brown,40,REB,shot,1.0,100.0,feb4cb57-89ef-11e6-86b2-a45e60e298d3,41e19d08-ff3c-4fd7-8032-8a37f7768f07
127,5.08,"(2.28, 5.21, 5.69)",[ 0.12 -1.5  -1.28  0.21  2.11],0.0,Derrick White,40,REB,shot,1.0,100.0,feb4cb57-89ef-11e6-86b2-a45e60e298d3,41e19d08-ff3c-4fd7-8032-8a37f7768f07
1,0.04,"(0.0, 0.0, 0.0)",[0. 0. 0. 0. 0.],0.0,Robert Williams III,41,REB,shot,1.0,101.0,feb4cb57-89ef-11e6-86b2-a45e60e298d3,41e19d08-ff3c-4fd7-8032-8a37f7768f07
95,3.8,"(7.93, 12.07, 14.44)",[3.36 5.   5.06 4.67 6.14],1.0,Jayson Tatum,41,REB,shot,1.0,101.0,feb4cb57-89ef-11e6-86b2-a45e60e298d3,41e19d08-ff3c-4fd7-8032-8a37f7768f07
39,1.56,"(9.09, -11.03, 14.29)",[4.06 6.65 4.92 8.8  6.02],0.0,Al Horford,42,REB,shot,2.0,74.0,feb4cb57-89ef-11e6-86b2-a45e60e298d3,41e19d08-ff3c-4fd7-8032-8a37f7768f07
93,3.72,"(12.21, 8.33, 14.78)",[6.77 5.95 6.38 7.15 8.24],0.0,Derrick White,42,REB,shot,2.0,74.0,feb4cb57-89ef-11e6-86b2-a45e60e298d3,41e19d08-ff3c-4fd7-8032-8a37f7768f07
42,1.68,"(15.29, 17.5, 23.24)",[5.2  6.7  6.25 7.93 8.28],1.0,Grant Williams,43,REB,no shot,,,feb4cb57-89ef-11e6-86b2-a45e60e298d3,41e19d08-ff3c-4fd7-8032-8a37f7768f07
22,0.88,"(1.63, 2.45, 2.94)",[0.57 0.17 0.48 0.3  0.43],0.0,Grant Williams,44,REB,no shot,,,feb4cb57-89ef-11e6-86b2-a45e60e298d3,41e19d08-ff3c-4fd7-8032-8a37f7768f07
23,0.92,"(0.75, -1.53, 1.7)",[-0.03 -0.35 -0.35 -0.3  -0.06],0.0,Payton Pritchard,45,REB,no shot,,,feb4cb57-89ef-11e6-86b2-a45e60e298d3,41e19d08-ff3c-4fd7-8032-8a37f7768f07
195,7.8,"(-0.35, 1.27, 1.32)",[-0.68 -0.07  0.05 -0.3  -0.13],0.0,Marcus Smart,45,REB,no shot,,,feb4cb57-89ef-11e6-86b2-a45e60e298d3,41e19d08-ff3c-4fd7-8032-8a37f7768f07
28,1.12,"(9.77, -5.76, 11.34)",[6.57 7.68 6.25 6.41 5.94],1.0,Grant Williams,46,REB,no shot,,,feb4cb57-89ef-11e6-86b2-a45e60e298d3,41e19d08-ff3c-4fd7-8032-8a37f7768f07
187,7.48,"(-1.5, 0.0, 1.5)",[-1.02 -1.16 -1.48 -1.38 -1.84],0.0,Payton Pritchard,46,REB,no shot,,,feb4cb57-89ef-11e6-86b2-a45e60e298d3,41e19d08-ff3c-4fd7-8032-8a37f7768f07
43,1.72,"(15.49, -14.59, 21.28)",[ 6.61 10.56 11.16  8.68  9.  ],0.0,Jayson Tatum,47,REB,no shot,,,feb4cb57-89ef-11e6-86b2-a45e60e298d3,41e19d08-ff3c-4fd7-8032-8a37f7768f07
